;sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
4276;femenino;servicio;criadero de animales ;castilla;3;5.0;25/10/2018;7800000;microempresarial
4277;femenino;comercio;variedades;robledo;2;7.0;11/10/2018;4000000;microempresarial
4278;femenino;comercio;ferreteria;buenos aires;2;9.0;7/07/2016;6800000;microempresarial
4279;femenino;SERVICIO;peluqueria;robledo;2;7.0;19/12/2017;6000000;microempresarial
4280;masculino;industria;taller de electronica;buenos aires;2;9.0;14/02/2018;7000000;microempresarial
4281;femenino;comercio;tienda;santa cruz;2;2.0;10/05/2018;7800000;microempresarial
4282;femenino;industria;fabrica de ;cabecera san cristobal;3;60.0;22/08/2017;$ 7,370,000.00;microempresarial
4283;femenino;industria;fabrica de ;san_javier_no.1;2;13.0;23/02/2018;7800000;microempresarial
4284;masculino;servicio;tienda;popular;1;1.0;14/10/2016;2000000;microempresarial
4285;femenino;comercio;comidas rapidas;BELENCITO;1;13.0;10/08/2018;7800000;microempresarial
4286;masculino;comercio;fabrica de alimentos;enciso;2;8.0;6/02/2018;$ 7,800,000.00;microempresarial
4287;femenino;comercio;TIENDA;versalles no. 2;1;3.0;20/06/2018;2000000;microempresarial
4288;femenino;comercio;variedades;;2;80.0;25/04/2017;5000000;microempresarial
4289;femenino;comercio;comidas-rapidas;popular;2;1.0;13/02/2018;7800000;microempresarial
4290;Masculino;comercio;variedades;manrique central no. 1;2;4.0;4/05/2018;7800000;microempresarial
4291;femenino;servicio;peluqueria;bombona no. 1;3;10.0;18/10/2018;7000000;microempresarial
4292;masculino;comercio;comidas rapidas;san javier no.1;1;13.0;22/09/2017;6000000;microempresarial
4293;femenino;industria;fabrica de calzado;barrio caicedo;2;9.0;7/04/2016;6700000;Microempresarial
4294;femenino;comercio;fabrica de ;popular;1;1.0;5/05/2017;7000000;microempresarial
4295;femenino;servicio;mantenimiento en ;doce de octubre no.1;1;6.0;19/10/2017;7377000;microempresarial
4296;femenino;comercio;almacen de ropa en ;caribe;3;5.0;27/02/2019;8281000;microempresarial
4297;masculino;COMERCIO;variedades;manrique oriental;2;3.0;5/12/2017;7300000;microempresarial
4298;femenino;comercio;peluqueria;aranjuez;2;4.0;9/07/2018;5000000;microempresarial
4299;masculino;comercio;venta de calzado;villa nueva;3;10.0;23/09/2016;689000;microempresarial
4300;masculino;comercio;charcuteria;campo valdes no. 1;3;4.0;16/11/2016;6890000;microempresarial
4301;Masculino;servicio;barberia;doce de octubre no.1;2;6.0;18/10/2016;4500000;microempresarial
4302;femenino;agropecuaria;marroquineria;manrique oriental;2;3.0;24/01/2017;6000000;microempresarial
4303;femenino;comercio;comidas rapidas;manrique central no. 1;2;4.0;17/08/2018;6000000;microempresarial
4304;masculino;comercio;taller de electronica;campo valdes no. 1;3;4.0;16/02/2017;7377000;microempresarial
4305;femenino;industria;fabrica de ;santa cruz;2;2.0;18/02/2016;6000000;microempresarial
4306;masculino;comercio;variedades;aranjuez;3;4.0;14/12/2016;6890000;microempresarial
4307;femenino;comercio;comidas rapidas;robledo;2;7.0;25/05/2018;6000000;microempresarial
4308;femenino;comercio;tienda de helados;trinidad;2;15.0;4/04/2018;6000000;microempresarial
4309;femenino;comercio;tienda;altavista;2;16.0;2018/06/22;4000000;microempresarial
4310;femenino;comercio;miscelanea;DOCE_DE_OCTUBRE_NO.1;2;6.0;29/08/2017;5000000;microempresarial
4311;femenino;industria;fabrica de ;la milagrosa;3;9.0;23/11/2016;4500000;microempresarial
4312;femenino;comercio;comidas rapidas;villa niza;2;2.0;14/08/2018;$ 5,000,000.00;microempresarial
4313;femenino;comercio;tienda;doce de octubre no.1;2;6.0;29/09/2016;$ 5,000,000.00;microempresarial
4314;femenino;comercio;variedades;manrique central no. 2;3;3.0;15/06/2018;1500000;microempresarial
4315;masculino;servicio;variedades;castilla;3;5.0;2/12/2016;6890000;microempresarial
4316;masculino;comercio;restaurante;francisco antonio zea;2;5.0;22/08/2017;28000000;empresarial ed. 
4317;femenino;servicio;cafe e internet;robledo;1;7.0;20/02/2018;4000000;microempresarial
4318;femenino;Comercio;papeleria;manrique oriental;2;3.0;31/10/2018;5000000;microempresarial
4319;masculino;COMERCIO;drogueria;santo domingo savio ;1;1.0;7/07/2016;6000000;microempresarial
4320;femenino;INDUSTRIA;fabrica de calzado;las_palmas;3;10.0;9/01/2019;8200000;microempresarial
4321;femenino;industria;fabrica de ;manrique oriental;3;3.0;6/06/2017;5000000;microempresarial
4322;masculino;servicio;Lavanderia;villa niza;2;2.0;23/11/2017;7300000;microempresarial
4323;masculino;comercio;comidas_rapidas;belen;3;16.0;15/05/2017;7300000;microempresarial
4324;femenino;industria;fabrica de ;buenos aires;3;9.0;2/09/2016;6890000;microempresarial
4325;femenino;comercio;tienda;buenos_aires;2;9.0;11/12/2017;4400000;Microempresarial
4326;femenino;comercio;tienda;robledo;2;7.0;8/04/2019;8281000;microempresarial
4327;femenino;comercio;restaurante;enciso;1;8.0;7/05/2018;1500000;microempresarial
4328;femenino;agropecuaria;criadero de animales ;la pradera;1;13.0;11/10/2016;4000000;microempresarial
4329;masculino;servicio;MANTENIMIENTO EN ;belen;3;16.0;10/09/2018;7800000;microempresarial
4330;masculino;servicio;publicidad y ;toscana;3;5.0;8/06/2017;7377000;microempresarial
4331;femenino;comercio;restaurante;barrio caicedo;1;9.0;25/10/2018;7800000;microempresarial
4332;masculino;comercio;tienda;yarumalito;2;80.0;29/09/2017;6000000;microempresarial
4333;masculino;comercio;variedades;manrique central no. 1;2;4.0;27/04/2018;2300000;MICROEMPRESARIAL
4334;femenino;comercio;venta de ;kennedy;02;8.0;21/04/2016;6890000;MICROEMPRESARIAL
4335;femenino;industria;fabrica de ;florencia;3;5.0;10/05/2017;5000000;microempresarial
4336;masculino;comercio;variedades;kennedy;2;6.0;17/11/2016;6800000;microempresarial
4337;masculino;servicio;cafe e internet;enciso;2;8.0;1/07/2016;4500000;microempresarial
4338;femenino;comercio;comidas rapidas;Robledo;2;7.0;2018/07/12;2300000;microempresarial
4339;MASCULINO;industria;fabrica de ;villa hermosa;3;8.0;30/03/2017;7377000;microempresarial
4340;femenino;Comercio;variedades;buenos aires;3;9.0;19/10/2016;5000000;microempresarial
4341;femenino;industria;fabrica de ;pedregal;3;6.0;20/11/2018;5000000;microempresarial
4342;femenino;comercio;variedades;prado;3;10.0;1/04/2019;5000000;microempresarial
4343;masculino;comercio;comidas rapidas;aranjuez;2;4.0;3/03/2017;4000000;microempresarial
4344;femenino;comercio;variedades;san javier no.1;2;13.0;13/01/2017;6890000;microempresarial
4345;masculino;comercio;variedades;cabecera san cristobal;1;60.0;25/04/2018;7800000;microempresarial
4346;masculino;comercio;variedades;villa del socorro;2;2.0;14/08/2018;7800000;Microempresarial
4347;femenino;industria;fabrica de ;villa del socorro;2;2.0;24/07/2018;7800000;microempresarial
4348;FEMENINO;INDUSTRIA;fabrica de ;20 de julio;1;13.0;13/02/2018;7800000;microempresarial
4349;femenino;comercio;drogueria;moravia;2;4.0;21/03/2017;7300000;microempresarial
4350;masculino;comercio;tienda;buenos aires;2;9.0;3/05/2018;1700000;microempresarial
4351;masculino;comercio;ferreteria;buenos aires;3;9.0;28/10/2016;4000000;microempresarial
4352;femenino;comercio;tienda;barrio caicedo;1;9.0;11/09/2017;2000000;microempresarial
4353;femenino;industria;fabrica de ;el salvador;3;9.0;21/01/2019;4000000;microempresarial
4354;femenino;comercio;variedades;prado;3;10.0;21/03/2017;7000000;Microempresarial
4355;masculino;servicio;tienda_naturista;pablo vi;2;2.0;6/04/2017;5000000;microempresarial
4356;masculino;industria;fabrica de ;20 de julio;1;13.0;24/10/2018;7800000;microempresarial
4357;femenino;industria;fabrica de ;popular;1;1.0;18/10/2018;7800000;microempresarial
4358;femenino;servicio;comidas rapidas;santo domingo savio ;1;1.0;25/08/2017;7300000;Microempresarial
4359;femenino;agropecuaria;sembrados;santa elena central;2;90.0;11/03/2016;6500000;microempresarial
4360;femenino;comercio;variedades;blanquizal;01;13.0;25/07/2018;3000000;microempresarial
4361;femenino;industria;fabrica de ;manrique central no. 1;2;4.0;28/09/2016;6000000;microempresarial
4362;femenino;industria;fabrica de ;manrique central no. 1;02;4.0;9/06/2017;7300000;microempresarial
4363;femenino;comercio;comidas rapidas;el salvador;2;9.0;22/09/2017;7377000;microempresarial
4364;femenino;industria;fabrica de ;manrique central no. 2;1;3.0;21/11/2018;7000000;microempresarial
4365;femenino;industria;fabrica de ;prado;3;10.0;23/02/2018;3000000;microempresarial
4366;masculino;comercio;variedades;santo domingo savio ;1;1.0;4/04/2018;1500000;microempresarial
4367;femenino;comercio;comidas rapidas;belen;2;16.0;19/04/2018;2000000;microempresarial
4368;femenino;comercio;comidas rapidas;altavista;2;16.0;22/06/2018;7500000;microempresarial
4369;femenino;comercio;almacen de ropa en ;castilla;3;5.0;13/12/2017;7370000;microempresarial
4370;masculino;servicio;mantenimiento en ;la america;3;12.0;10/05/2016;6890000;microempresarial
4371;femenino;comercio;variedades;enciso;2;8.0;17/04/2018;5000000;microempresarial
4372;femenino;comercio;variedades;la milagrosa;2;9.0;10/08/2016;4000000;microempresarial
4373;masculino;comercio;fabrica de helados;pedregal;3;6.0;12/04/2018;7200000;microempresarial
4374;masculino;Industria;tienda;campo valdes no. 1;3;4.0;9/05/2018;7800000;microempresarial
4375;masculino;servicio;hoteles-moteles-;la pradera;3;13.0;4/05/2017;$ 7,300,000.00;microempresarial
4376;femenino;industria;fabrica de ;miranda;2;4.0;21/04/2016;6800000;microempresarial
4377;masculino;comercio;venta de calzado;manrique central no. 2;2;3.0;30/05/2018;7800000;microempresarial
4378;femenino;servicio;peluqueria;belen;3;16.0;29/08/2018;7800000;microempresarial
4379;masculino;SERVICIO;tienda;buenos aires;3;9.0;6/06/2017;7300000;microempresarial
4380;femenino;comercio;venta de calzado;manrique central no. 1;2;4.0;4/09/2018;3000000;microempresarial
4381;femenino;comercio;almacen-de-ropa-en-;popular;2;1.0;13/07/2017;4000000;microempresarial
4382;femenino;comercio;tienda;santo-domingo-savio-;2;1.0;3/01/2018;5000000;Microempresarial
4383;masculino;agropecuaria;sembrados;santa elena central;2;90.0;9/05/2018;7800000;microempresarial
4384;femenino;comercio;almacen de ropa en ;manrique central no. 1;1;4.0;7/02/2018;6000000;microempresarial
4385;femenino;industria;fabrica de ;buenos aires;3;9.0;2018/02/20;7000000;microempresarial
4386;femenino;comercio;mantenimiento en ;santo domingo savio ;1;1.0;17/10/2017;5000000;microempresarial
4387;femenino;industria;fabrica de ;san javier no.1;2;13.0;2/12/2016;4000000;microempresarial
4388;femenino;agropecuaria;criadero de animales ;cabecera san cristobal;2;60.0;25/04/2017;14000000;microempresarial
4389;femenino;servicio;comidas rapidas;santa cruz;2;2.0;11/05/2017;7000000;microempresarial
4390;masculino;servicio;barberia;aranjuez;2;4.0;12/07/2018;4500000;microempresarial
4391;femenino;industria;FABRICA DE ;manrique oriental;2;4.0;15/02/2019;8200000;microempresarial
4392;masculino;comercio;tienda;santa cruz;2;2.0;14/03/2019;6000000;microempresarial
4393;femenino;comercio;variedades;barrio caicedo;2;9.0;13/11/2018;6000000;microempresarial
4394;femenino;industria;fabrica de alimentos;calasanz;2;12.0;30/10/2018;6000000;microempresarial
4395;femenino;industria;fabrica de ;la floresta;3;12.0;22/05/2018;7000000;microempresarial
4396;femenino;INDUSTRIA;fabrica de ;manrique central no. 1;2;4.0;16/02/2018;7800000;microempresarial
4397;femenino;comercio;tienda;manrique central no. 1;2;4.0;24/09/2018;5000000;microempresarial
4398;femenino;comercio;variedades;popular;1;1.0;25/01/2017;6800000;microempresarial
4399;femenino;comercio;variedades;manrique central no. 1;2;4.0;1/02/2017;7300000;microempresarial
4400;femenino;comercio;montallantas;manrique central no. 1;3;4.0;27/04/2018;1000000;Microempresarial
4401;femenino;comercio;tienda;manrique central no. 2;3;3.0;8/05/2019;8000000;microempresarial
4402;femenino;servicio;peluqueria;castilla;3;5.0;25/10/2018;7000000;microempresarial
4403;femenino;comercio;fabrica de ;robledo;3;7.0;15/11/2016;6894000;microempresarial
4404;femenino;industria;fabrica de ;;3;4.0;7/11/2017;5000000;microempresarial
4405;masculino;comercio;mantenimiento en ;santo domingo savio ;02;1.0;25/01/2017;5000000;microempresarial
4406;femenino;comercio;variedades;castilla;3;5.0;26/11/2018;7800000;microempresarial
4407;masculino;servicio;tienda;girardot;3;5.0;4/04/2018;1100000;microempresarial
4408;femenino;comercio;comidas rapidas;calasanz;1;12.0;25/10/2018;2000000;microempresarial
4409;femenino;comercio;tienda;tricentenario;3;5.0;2016/06/8;6000000;microempresarial
4410;masculino;comercio;joyeria;kennedy;2;6.0;19/10/2016;3000000;microempresarial
4411;femenino;comercio;variedades;enciso;2;8.0;13/02/2018;4000000;microempresarial
4412;femenino;comercio;tienda;blanquizal;1;13.0;24/01/2019;5000000;microempresarial
4413;FEMENINO;comercio;Variedades;tricentenario;1;5.0;26/04/2018;4100000;microempresarial
4414;MASCULINO;comercio;almacen de ropa en ;buenos aires;2;9.0;3/10/2018;$ 2,000,000.00;microempresarial
4415;masculino;agropecuaria;sembrados;cabecera san cristobal;2;60.0;22/08/2018;19000000;agropecuaria
4416;femenino;comercio;variedades;pedregal;3;6.0;8/03/2018;7000000;microempresarial
4417;femenino;COMERCIO;variedades;moravia;2;4.0;2018/11/1;3000000;microempresarial
4418;femenino;comercio;tienda;san javier no.1;2;13.0;5/03/2019;5000000;microempresarial
4419;femenino;SERVICIO;cafeteria;PLAYON DE LOS ;2;2.0;3/01/2018;5000000;microempresarial
4420;masculino;comercio;variedades;DOCE DE OCTUBRE NO.1;2;6.0;12/12/2017;$ 6,000,000.00;microempresarial
4421;masculino;comercio;miscelanea;castilla;3;5.0;2016/10/25;3000000;microempresarial
4422;femenino;industria;fabrica de ;belen;1;16.0;13/06/2019;4000000;microempresarial
4423;femenino;comercio;tienda;manrique central no. 1;3;4.0;29/08/2017;5000000;MICROEMPRESARIAL
4424;femenino;servicio;peluqueria;palenque;2;7.0;24/09/2018;7000000;microempresarial
4425;femenino;comercio;variedades;buenos aires;3;9.0;20/09/2018;4600000;microempresarial
4426;femenino;comercio;Tienda;villatina;1;8.0;2019/05/27;$ 7,500,000.00;microempresarial
4427;masculino;agropecuaria;variedades;buenos aires;2;9.0;19/04/2018;7800000;microempresarial
4428;femenino;servicio;peluqueria;llanaditas;2;8.0;1/09/2017;4400000;microempresarial
4429;masculino;industria;fabrica de ;santo domingo savio ;1;1.0;29/05/2018;7800000;microempresarial
4430;FEMENINO;;comidas rapidas;enciso;1;8.0;11/04/2018;7800000;microempresarial
4431;masculino;comercio;tienda;buenos aires;3;9.0;25/05/2018;4000000;microempresarial
4432;femenino;comercio;drogueria;buenos aires;3;9.0;24/10/2018;$ 7,800,000.00;microempresarial
4433;femenino;comercio;tienda;andalucia;2;2.0;13/03/2018;6000000;microempresarial
4434;masculino;servicio;taller de mecanica;san pablo;1;1.0;5/09/2017;7300000;microempresarial
4435;femenino;industria;fabrica de ;picacho;1;6.0;12/06/2017;$ 7,000,000.00;microempresarial
4436;masculino;comercio;almacen de ropa en ;ARANJUEZ;1;4.0;6/02/2017;7370000;microempresarial
4437;femenino;servicio;peluqueria;aranjuez;3;4.0;14/02/2017;6000000;microempresarial
4438;femenino;COMERCIO;restaurante;la sierra;1;8.0;18/10/2017;2500000;microempresarial
4439;masculino;industria;fabrica de ;barrio caicedo;2;9.0;11/07/2016;5500000;microempresarial
4440;femenino;comercio;tienda de helados;robledo;3;7.0;18/07/2018;7800000;microempresarial
4441;masculino;comercio;variedades;francisco antonio zea;3;5.0;17/05/2018;7000000;microempresarial
4442;femenino;comercio;tienda;barrio caicedo;1;9.0;24/08/2017;7000000;microempresarial
4443;femenino;comercio;taller de mecanica;robledo;2;7.0;2017/12/14;5000000;microempresarial
4444;masculino;comercio;variedades;castilla;2;5.0;17/04/2017;7377000;microempresarial
4445;femenino;industria;fabrica de ;manrique central no. 1;2;4.0;6/02/2018;7300000;microempresarial
4446;masculino;comercio;comidas rapidas;castilla;2;5.0;21/12/2018;4000000;microempresarial
4447;femenino;industria;fabrica de ;campo valdes no. 1;3;4.0;15/06/2017;7000000;microempresarial
4448;femenino;comercio;variedades;campo valdes no. 2;3;3.0;20/09/2018;7800000;microempresarial
4449;masculino;comercio;variedades;buenos aires;3;9.0;11/10/2016;3000000;microempresarial
4450;femenino;comercio;cerrajeria;pedregal;1;6.0;5/07/2018;4000000;microempresarial
4451;femenino;comercio;legumbreria;robledo;01;7.0;9/11/2017;$ 4,000,000.00;microempresarial
4452;femenino;comercio;panaderia;cabecera san cristobal;3;60.0;24/09/2018;6000000;microempresarial
4453;masculino;servicio;restaurante;manrique central no. 1;2;4.0;11/08/2017;7000000;microempresarial
4454;femenino;comercio;comidas rapidas;robledo;2;7.0;29/10/2018;7800000;microempresarial
4455;femenino;comercio;tienda;cabecera san antonio ;2;80.0;10/06/2019;8200000;microempresarial
4456;femenino;servicio;peluqueria;santa elena central;1;90.0;31/05/2019;8200000;microempresarial
4457;masculino;comercio;VARIEDADES;la-floresta;3;12.0;2/05/2016;6890000;microempresarial
4458;masculino;comercio;restaurante;robledo;2;7.0;7/10/2016;4000000;microempresarial
4459;femenino;comercio;distribuidora de ;san javier no.1;2;13.0;22/12/2016;5000000;microempresarial
4460;femenino;comercio;restaurante;castilla;3;5.0;7/03/2019;$ 8,200,000.00;microempresarial
4461;masculino;servicio;recreativo-educativo;popular;2;1.0;24/10/2017;7300000;microempresarial
4462;femenino;comercio;Almacen De Ropa En ;manrique central no. 2;2;3.0;23/11/2016;6890000;microempresarial
4463;femenino;;variedades;prado;3;10.0;21/04/2016;3000000;microempresarial
4464;masculino;industria;taller de electronica;campo valdes no. 1;3;4.0;27/06/2017;6000000;microempresarial
4465;masculino;servicio;tienda;alfonso lopez;3;5.0;27/02/2019;6500000;microempresarial
4466;masculino;comercio;Comidas Rapidas;san jose de la cima no.;2;3.0;4/04/2018;5000000;microempresarial
4467;masculino;servicio;barberia;girardot;3;5.0;10/05/2016;$ 6,800,000.00;microempresarial
4468;femenino;comercio;tienda;granizal;2;1.0;23/11/2016;5000000;microempresarial
4469;masculino;comercio;variedades;santa cruz;2;2.0;27/09/2017;7000000;microempresarial
4470;masculino;COMERCIO;restaurante;castilla;3;5.0;28/04/2017;7377000;microempresarial
